species,x_Ge,T_K,seed,D_eff_final,D_SiGe_analytic_cm2_s,relative_difference_pct,stop_reason,step_count,total_dopant_hops,elapsed_wallclock_sec
Arsenic,0.1250,1373.15,505,4.190964e-14,4.171168e-14,0.4746,converged_Deff,6000000,6000000,14.36
Arsenic,0.1250,1373.15,606,4.192759e-14,4.171168e-14,0.5176,converged_Deff,6950000,6950000,16.67
Arsenic,0.1250,1373.15,707,4.059049e-14,4.171168e-14,2.6880,converged_Deff,6350000,6350000,15.61
Arsenic,0.1250,1373.15,808,4.018306e-14,4.171168e-14,3.6647,converged_Deff,9100000,9100000,21.97
Arsenic,0.1500,1373.15,101,4.257819e-14,4.418040e-14,3.6265,converged_Deff,8450000,8450000,20.49
Arsenic,0.1500,1373.15,202,4.257655e-14,4.418040e-14,3.6302,converged_Deff,7800000,7800000,18.79
Arsenic,0.1500,1373.15,303,4.404651e-14,4.418040e-14,0.3030,converged_Deff,6900000,6900000,16.50
Arsenic,0.1500,1373.15,404,4.459836e-14,4.418040e-14,0.9460,converged_Deff,6650000,6650000,16.08
Arsenic,0.1500,1373.15,505,4.431609e-14,4.418040e-14,0.3071,converged_Deff,6000000,6000000,14.75
Arsenic,0.1500,1373.15,606,4.433507e-14,4.418040e-14,0.3501,converged_Deff,6950000,6950000,17.01
Arsenic,0.1500,1373.15,707,4.292120e-14,4.418040e-14,2.8501,converged_Deff,6350000,6350000,15.41
Arsenic,0.1500,1373.15,808,4.249037e-14,4.418040e-14,3.8253,converged_Deff,9100000,9100000,22.00
Arsenic,0.1750,1373.15,101,4.502294e-14,4.679523e-14,3.7873,converged_Deff,8450000,8450000,20.51
Arsenic,0.1750,1373.15,202,4.502120e-14,4.679523e-14,3.7911,converged_Deff,7800000,7800000,18.95
Arsenic,0.1750,1373.15,303,4.657556e-14,4.679523e-14,0.4694,converged_Deff,6900000,6900000,16.92
Arsenic,0.1750,1373.15,404,4.715910e-14,4.679523e-14,0.7776,converged_Deff,6650000,6650000,16.32
Arsenic,0.1750,1373.15,505,4.686062e-14,4.679523e-14,0.1397,converged_Deff,6000000,6000000,14.52
Arsenic,0.1750,1373.15,606,4.688069e-14,4.679523e-14,0.1826,converged_Deff,6950000,6950000,17.00
Arsenic,0.1750,1373.15,707,4.538563e-14,4.679523e-14,3.0123,converged_Deff,6350000,6350000,15.45
Arsenic,0.1750,1373.15,808,4.493007e-14,4.679523e-14,3.9858,converged_Deff,9100000,9100000,21.90
Arsenic,0.2000,1373.15,101,4.760795e-14,4.956482e-14,3.9481,converged_Deff,8450000,8450000,21.12
Arsenic,0.2000,1373.15,202,4.760611e-14,4.956482e-14,3.9518,converged_Deff,7800000,7800000,18.93
Arsenic,0.2000,1373.15,303,4.924972e-14,4.956482e-14,0.6357,converged_Deff,6900000,6900000,16.76
Arsenic,0.2000,1373.15,404,4.986676e-14,4.956482e-14,0.6092,converged_Deff,6650000,6650000,16.11
Arsenic,0.2000,1373.15,505,4.955115e-14,4.956482e-14,0.0276,converged_Deff,6000000,6000000,14.54
Arsenic,0.2000,1373.15,606,4.957237e-14,4.956482e-14,0.0152,converged_Deff,6950000,6950000,16.86
Arsenic,0.2000,1373.15,707,4.799147e-14,4.956482e-14,3.1743,converged_Deff,6350000,6350000,15.46
Arsenic,0.2000,1373.15,808,4.750975e-14,4.956482e-14,4.1462,converged_Deff,9100000,9100000,21.88
Arsenic,0.2250,1373.15,101,5.034127e-14,5.249832e-14,4.1088,converged_Deff,8450000,8450000,20.47
Arsenic,0.2250,1373.15,202,5.033933e-14,5.249832e-14,4.1125,converged_Deff,7800000,7800000,18.99
Arsenic,0.2250,1373.15,303,5.207731e-14,5.249832e-14,0.8020,converged_Deff,6900000,6900000,16.75
Arsenic,0.2250,1373.15,404,5.272977e-14,5.249832e-14,0.4409,converged_Deff,6650000,6650000,16.07
Arsenic,0.2250,1373.15,505,5.239604e-14,5.249832e-14,0.1948,converged_Deff,6000000,6000000,14.75
Arsenic,0.2250,1373.15,606,5.241847e-14,5.249832e-14,0.1521,converged_Deff,6950000,6950000,17.00
Arsenic,0.2250,1373.15,707,5.074682e-14,5.249832e-14,3.3363,converged_Deff,6350000,6350000,15.40
Arsenic,0.2250,1373.15,808,5.023744e-14,5.249832e-14,4.3066,converged_Deff,9100000,9100000,22.04
Arsenic,0.2500,1373.15,101,5.323141e-14,5.560545e-14,4.2694,converged_Deff,8450000,8450000,20.52
Arsenic,0.2500,1373.15,202,5.322936e-14,5.560545e-14,4.2731,converged_Deff,7800000,7800000,18.92
Arsenic,0.2500,1373.15,303,5.506711e-14,5.560545e-14,0.9681,converged_Deff,6900000,6900000,17.09
Arsenic,0.2500,1373.15,404,5.575703e-14,5.560545e-14,0.2726,converged_Deff,6650000,6650000,16.17
Arsenic,0.2500,1373.15,505,5.540414e-14,5.560545e-14,0.3620,converged_Deff,6000000,6000000,14.75
Arsenic,0.2500,1373.15,606,5.542787e-14,5.560545e-14,0.3194,converged_Deff,6950000,6950000,16.91
Arsenic,0.2500,1373.15,707,5.366024e-14,5.560545e-14,3.4982,converged_Deff,6350000,6350000,15.41
Arsenic,0.2500,1373.15,808,5.312161e-14,5.560545e-14,4.4669,converged_Deff,9100000,9100000,22.05
Arsenic,0.2750,1373.15,101,5.628736e-14,5.889647e-14,4.4300,converged_Deff,8450000,8450000,20.63
Arsenic,0.2750,1373.15,202,5.628518e-14,5.889647e-14,4.4337,converged_Deff,7800000,7800000,18.99
Arsenic,0.2750,1373.15,303,5.822844e-14,5.889647e-14,1.1343,converged_Deff,6900000,6900000,16.72
Arsenic,0.2750,1373.15,404,5.895797e-14,5.889647e-14,0.1044,converged_Deff,6650000,6650000,16.21
Arsenic,0.2750,1373.15,505,5.858482e-14,5.889647e-14,0.5292,converged_Deff,6000000,6000000,14.79
Arsenic,0.2750,1373.15,606,5.860991e-14,5.889647e-14,0.4866,converged_Deff,6950000,6950000,16.83
Arsenic,0.2750,1373.15,707,5.674080e-14,5.889647e-14,3.6601,converged_Deff,6350000,6350000,15.52
Arsenic,0.2750,1373.15,808,5.617126e-14,5.889647e-14,4.6271,converged_Deff,9100000,9100000,22.23
Arsenic,0.3000,1373.15,101,5.951861e-14,6.238228e-14,4.5905,converged_Deff,8450000,8450000,20.57
Arsenic,0.3000,1373.15,202,5.951631e-14,6.238228e-14,4.5942,converged_Deff,7800000,7800000,19.17
Arsenic,0.3000,1373.15,303,6.157113e-14,6.238228e-14,1.3003,converged_Deff,6900000,6900000,16.84
Arsenic,0.3000,1373.15,404,6.234253e-14,6.238228e-14,0.0637,converged_Deff,6650000,6650000,16.10
Arsenic,0.3000,1373.15,505,6.194796e-14,6.238228e-14,0.6962,converged_Deff,6000000,6000000,14.70
Arsenic,0.3000,1373.15,606,6.197449e-14,6.238228e-14,0.6537,converged_Deff,6950000,6950000,16.77
Arsenic,0.3000,1373.15,707,5.999808e-14,6.238228e-14,3.8219,converged_Deff,6350000,6350000,15.38
Arsenic,0.3000,1373.15,808,5.939584e-14,6.238228e-14,4.7873,converged_Deff,9100000,9100000,21.81
Arsenic,0.3250,1373.15,101,6.293523e-14,6.607439e-14,4.7510,converged_Deff,8450000,8450000,20.45
Arsenic,0.3250,1373.15,202,6.293280e-14,6.607439e-14,4.7546,converged_Deff,7800000,7800000,18.87
Arsenic,0.3250,1373.15,303,6.510556e-14,6.607439e-14,1.4663,converged_Deff,6900000,6900000,16.76
Arsenic,0.3250,1373.15,404,6.592125e-14,6.607439e-14,0.2318,converged_Deff,6650000,6650000,16.06
Arsenic,0.3250,1373.15,505,6.550403e-14,6.607439e-14,0.8632,converged_Deff,6000000,6000000,14.62
Arsenic,0.3250,1373.15,606,6.553208e-14,6.607439e-14,0.8208,converged_Deff,6950000,6950000,17.02
Arsenic,0.3250,1373.15,707,6.344222e-14,6.607439e-14,3.9836,converged_Deff,6350000,6350000,15.30
Arsenic,0.3250,1373.15,808,6.280541e-14,6.607439e-14,4.9474,converged_Deff,9100000,9100000,22.01
Arsenic,0.3500,1373.15,101,6.654783e-14,6.998502e-14,4.9113,converged_Deff,8450000,8450000,20.20
Arsenic,0.3500,1373.15,202,6.654526e-14,6.998502e-14,4.9150,converged_Deff,7800000,7800000,18.83
Arsenic,0.3500,1373.15,303,6.884275e-14,6.998502e-14,1.6322,converged_Deff,6900000,6900000,16.77
Arsenic,0.3500,1373.15,404,6.970526e-14,6.998502e-14,0.3997,converged_Deff,6650000,6650000,16.15
Arsenic,0.3500,1373.15,505,6.926409e-14,6.998502e-14,1.0301,converged_Deff,6000000,6000000,14.37
Arsenic,0.3500,1373.15,606,6.929375e-14,6.998502e-14,0.9877,converged_Deff,6950000,6950000,16.77
Arsenic,0.3500,1373.15,707,6.708393e-14,6.998502e-14,4.1453,converged_Deff,6350000,6350000,15.20
Arsenic,0.3500,1373.15,808,6.641056e-14,6.998502e-14,5.1075,converged_Deff,9100000,9100000,22.45
Arsenic,0.3750,1373.15,101,7.036765e-14,7.412710e-14,5.0716,converged_Deff,8450000,8450000,20.58
Arsenic,0.3750,1373.15,202,7.036493e-14,7.412710e-14,5.0753,converged_Deff,7800000,7800000,18.82
Arsenic,0.3750,1373.15,303,7.279430e-14,7.412710e-14,1.7980,converged_Deff,6900000,6900000,16.57
Arsenic,0.3750,1373.15,404,7.370632e-14,7.412710e-14,0.5677,converged_Deff,6650000,6650000,16.02
Arsenic,0.3750,1373.15,505,7.323982e-14,7.412710e-14,1.1970,converged_Deff,6000000,6000000,14.39
Arsenic,0.3750,1373.15,606,7.327119e-14,7.412710e-14,1.1547,converged_Deff,6950000,6950000,16.85
Arsenic,0.3750,1373.15,707,7.093452e-14,7.412710e-14,4.3069,converged_Deff,6350000,6350000,15.36
Arsenic,0.3750,1373.15,808,7.022251e-14,7.412710e-14,5.2674,converged_Deff,9100000,9100000,21.93
Arsenic,0.4000,1373.15,101,7.440658e-14,7.851434e-14,5.2319,converged_Deff,8450000,8450000,20.22
Arsenic,0.4000,1373.15,202,7.440370e-14,7.851434e-14,5.2355,converged_Deff,7800000,7800000,18.77
Arsenic,0.4000,1373.15,303,7.697250e-14,7.851434e-14,1.9638,converged_Deff,6900000,6900000,16.52
Arsenic,0.4000,1373.15,404,7.793687e-14,7.851434e-14,0.7355,converged_Deff,6650000,6650000,16.03
Arsenic,0.4000,1373.15,505,7.744360e-14,7.851434e-14,1.3637,converged_Deff,6000000,6000000,14.39
Arsenic,0.4000,1373.15,606,7.747677e-14,7.851434e-14,1.3215,converged_Deff,6950000,6950000,16.83
Arsenic,0.4000,1373.15,707,7.500598e-14,7.851434e-14,4.4684,converged_Deff,6350000,6350000,15.27
Arsenic,0.4000,1373.15,808,7.425310e-14,7.851434e-14,5.4273,converged_Deff,9100000,9100000,22.02
Phosphorus,0.0000,1173.15,101,7.089599e-16,7.283360e-16,2.6603,converged_Deff,8450000,8450000,20.65
Phosphorus,0.0000,1173.15,202,7.089325e-16,7.283360e-16,2.6641,converged_Deff,7800000,7800000,18.81
Phosphorus,0.0000,1173.15,303,7.334086e-16,7.283360e-16,0.6965,converged_Deff,6900000,6900000,16.55
Phosphorus,0.0000,1173.15,404,7.425973e-16,7.283360e-16,1.9581,converged_Deff,6650000,6650000,16.21
Phosphorus,0.0000,1173.15,505,7.378973e-16,7.283360e-16,1.3128,converged_Deff,6000000,6000000,14.61
Phosphorus,0.0000,1173.15,606,7.382133e-16,7.283360e-16,1.3561,converged_Deff,6950000,6950000,16.92
Phosphorus,0.0000,1173.15,707,7.146712e-16,7.283360e-16,1.8762,converged_Deff,6350000,6350000,15.21
Phosphorus,0.0000,1173.15,808,7.074976e-16,7.283360e-16,2.8611,converged_Deff,9100000,9100000,21.94
Phosphorus,0.0250,1173.15,101,7.244381e-16,7.411941e-16,2.2607,converged_Deff,8450000,8450000,20.47
Phosphorus,0.0250,1173.15,202,7.244101e-16,7.411941e-16,2.2645,converged_Deff,7800000,7800000,18.82
Phosphorus,0.0250,1173.15,303,7.494205e-16,7.411941e-16,1.1099,converged_Deff,6900000,6900000,16.73
Phosphorus,0.0250,1173.15,404,7.588098e-16,7.411941e-16,2.3767,converged_Deff,6650000,6650000,16.19
Phosphorus,0.0250,1173.15,505,7.540072e-16,7.411941e-16,1.7287,converged_Deff,6000000,6000000,14.52
Phosphorus,0.0250,1173.15,606,7.543301e-16,7.411941e-16,1.7723,converged_Deff,6950000,6950000,16.76
Phosphorus,0.0250,1173.15,707,7.302740e-16,7.411941e-16,1.4733,converged_Deff,6350000,6350000,15.29
Phosphorus,0.0250,1173.15,808,7.229438e-16,7.411941e-16,2.4623,converged_Deff,9100000,9100000,22.03
Phosphorus,0.0500,1173.15,101,7.402526e-16,7.542791e-16,1.8596,converged_Deff,8450000,8450000,20.52
Phosphorus,0.0500,1173.15,202,7.402239e-16,7.542791e-16,1.8634,converged_Deff,7800000,7800000,18.86
Phosphorus,0.0500,1173.15,303,7.657803e-16,7.542791e-16,1.5248,converged_Deff,6900000,6900000,16.63
Phosphorus,0.0500,1173.15,404,7.753746e-16,7.542791e-16,2.7968,converged_Deff,6650000,6650000,16.11
Phosphorus,0.0500,1173.15,505,7.704672e-16,7.542791e-16,2.1462,converged_Deff,6000000,6000000,14.56
Phosphorus,0.0500,1173.15,606,7.707971e-16,7.542791e-16,2.1899,converged_Deff,6950000,6950000,16.85
Phosphorus,0.0500,1173.15,707,7.462159e-16,7.542791e-16,1.0690,converged_Deff,6350000,6350000,15.43
Phosphorus,0.0500,1173.15,808,7.387256e-16,7.542791e-16,2.0620,converged_Deff,9100000,9100000,21.97
Phosphorus,0.0750,1173.15,101,7.564106e-16,7.675952e-16,1.4571,converged_Deff,8450000,8450000,20.53
Phosphorus,0.0750,1173.15,202,7.563813e-16,7.675952e-16,1.4609,converged_Deff,7800000,7800000,18.79
Phosphorus,0.0750,1173.15,303,7.824956e-16,7.675952e-16,1.9412,converged_Deff,6900000,6900000,16.59
Phosphorus,0.0750,1173.15,404,7.922993e-16,7.675952e-16,3.2184,converged_Deff,6650000,6650000,16.16
Phosphorus,0.0750,1173.15,505,7.872847e-16,7.675952e-16,2.5651,converged_Deff,6000000,6000000,14.52
Phosphorus,0.0750,1173.15,606,7.876219e-16,7.675952e-16,2.6090,converged_Deff,6950000,6950000,16.90
Phosphorus,0.0750,1173.15,707,7.625041e-16,7.675952e-16,0.6633,converged_Deff,6350000,6350000,15.48
Phosphorus,0.0750,1173.15,808,7.548504e-16,7.675952e-16,1.6604,converged_Deff,9100000,9100000,22.28
Phosphorus,0.1000,1173.15,101,7.729197e-16,7.811463e-16,1.0532,converged_Deff,8450000,8450000,20.63
Phosphorus,0.1000,1173.15,202,7.728898e-16,7.811463e-16,1.0570,converged_Deff,7800000,7800000,18.74
Phosphorus,0.1000,1173.15,303,7.995740e-16,7.811463e-16,2.3591,converged_Deff,6900000,6900000,16.68
Phosphorus,0.1000,1173.15,404,8.095916e-16,7.811463e-16,3.6415,converged_Deff,6650000,6650000,15.84
Phosphorus,0.1000,1173.15,505,8.044676e-16,7.811463e-16,2.9855,converged_Deff,6000000,6000000,14.33
Phosphorus,0.1000,1173.15,606,8.048121e-16,7.811463e-16,3.0296,converged_Deff,6950000,6950000,16.85
Phosphorus,0.1000,1173.15,707,7.791462e-16,7.811463e-16,0.2561,converged_Deff,6350000,6350000,15.22
Phosphorus,0.1000,1173.15,808,7.713254e-16,7.811463e-16,1.2573,converged_Deff,9100000,9100000,21.80
Phosphorus,0.1250,1173.15,101,7.897873e-16,7.949367e-16,0.6478,converged_Deff,8450000,8450000,20.39
Phosphorus,0.1250,1173.15,202,7.897568e-16,7.949367e-16,0.6516,converged_Deff,7800000,7800000,18.74
Phosphorus,0.1250,1173.15,303,8.170233e-16,7.949367e-16,2.7784,converged_Deff,6900000,6900000,16.53
Phosphorus,0.1250,1173.15,404,8.272596e-16,7.949367e-16,4.0661,converged_Deff,6650000,6650000,16.11
Phosphorus,0.1250,1173.15,505,8.220238e-16,7.949367e-16,3.4074,converged_Deff,6000000,6000000,14.54
Phosphorus,0.1250,1173.15,606,8.223758e-16,7.949367e-16,3.4517,converged_Deff,6950000,6950000,16.81
Phosphorus,0.1250,1173.15,707,7.961497e-16,7.949367e-16,0.1526,converged_Deff,6350000,6350000,15.29
Phosphorus,0.1250,1173.15,808,7.881582e-16,7.949367e-16,0.8527,converged_Deff,9100000,9100000,21.94
Phosphorus,0.1500,1173.15,101,8.070214e-16,8.089705e-16,0.2409,converged_Deff,8450000,8450000,20.23
Phosphorus,0.1500,1173.15,202,8.069901e-16,8.089705e-16,0.2448,converged_Deff,7800000,7800000,18.78
Phosphorus,0.1500,1173.15,303,8.348517e-16,8.089705e-16,3.1993,converged_Deff,6900000,6900000,16.85
Phosphorus,0.1500,1173.15,404,8.453113e-16,8.089705e-16,4.4922,converged_Deff,6650000,6650000,16.04
Phosphorus,0.1500,1173.15,505,8.399612e-16,8.089705e-16,3.8309,converged_Deff,6000000,6000000,14.45
Phosphorus,0.1500,1173.15,606,8.403209e-16,8.089705e-16,3.8753,converged_Deff,6950000,6950000,16.66
Phosphorus,0.1500,1173.15,707,8.135226e-16,8.089705e-16,0.5627,converged_Deff,6350000,6350000,15.24
Phosphorus,0.1500,1173.15,808,8.053567e-16,8.089705e-16,0.4467,converged_Deff,9100000,9100000,21.95
Phosphorus,0.1750,1173.15,101,8.246297e-16,8.232521e-16,0.1673,converged_Deff,8450000,8450000,20.35
Phosphorus,0.1750,1173.15,202,8.245978e-16,8.232521e-16,0.1635,converged_Deff,7800000,7800000,18.77
Phosphorus,0.1750,1173.15,303,8.530672e-16,8.232521e-16,3.6216,converged_Deff,6900000,6900000,16.76
Phosphorus,0.1750,1173.15,404,8.637551e-16,8.232521e-16,4.9199,converged_Deff,6650000,6650000,15.96
Phosphorus,0.1750,1173.15,505,8.582883e-16,8.232521e-16,4.2558,converged_Deff,6000000,6000000,14.51
Phosphorus,0.1750,1173.15,606,8.586558e-16,8.232521e-16,4.3005,converged_Deff,6950000,6950000,16.83
Phosphorus,0.1750,1173.15,707,8.312727e-16,8.232521e-16,0.9743,converged_Deff,6350000,6350000,15.16
Phosphorus,0.1750,1173.15,808,8.229287e-16,8.232521e-16,0.0393,converged_Deff,9100000,9100000,21.85
Phosphorus,0.2000,1173.15,101,8.426204e-16,8.377858e-16,0.5771,converged_Deff,8450000,8450000,20.40
Phosphorus,0.2000,1173.15,202,8.425878e-16,8.377858e-16,0.5732,converged_Deff,7800000,7800000,18.62
Phosphorus,0.2000,1173.15,303,8.716783e-16,8.377858e-16,4.0455,converged_Deff,6900000,6900000,16.62
Phosphorus,0.2000,1173.15,404,8.825993e-16,8.377858e-16,5.3490,converged_Deff,6650000,6650000,16.08
Phosphorus,0.2000,1173.15,505,8.770133e-16,8.377858e-16,4.6823,converged_Deff,6000000,6000000,14.52
Phosphorus,0.2000,1173.15,606,8.773889e-16,8.377858e-16,4.7271,converged_Deff,6950000,6950000,16.74
Phosphorus,0.2000,1173.15,707,8.494084e-16,8.377858e-16,1.3873,converged_Deff,6350000,6350000,15.14
Phosphorus,0.2000,1173.15,808,8.408823e-16,8.377858e-16,0.3696,converged_Deff,9100000,9100000,21.90
Phosphorus,0.2250,1173.15,101,8.610017e-16,8.525761e-16,0.9883,converged_Deff,8450000,8450000,20.52
Phosphorus,0.2250,1173.15,202,8.609684e-16,8.525761e-16,0.9843,converged_Deff,7800000,7800000,18.71
Phosphorus,0.2250,1173.15,303,8.906936e-16,8.525761e-16,4.4709,converged_Deff,6900000,6900000,16.68
Phosphorus,0.2250,1173.15,404,9.018528e-16,8.525761e-16,5.7797,converged_Deff,6650000,6650000,15.99
Phosphorus,0.2250,1173.15,505,8.961449e-16,8.525761e-16,5.1103,converged_Deff,6000000,6000000,14.37
Phosphorus,0.2250,1173.15,606,8.965287e-16,8.525761e-16,5.1553,converged_Deff,6950000,6950000,16.64
Phosphorus,0.2250,1173.15,707,8.679378e-16,8.525761e-16,1.8018,converged_Deff,6350000,6350000,15.46
Phosphorus,0.2250,1173.15,808,8.592257e-16,8.525761e-16,0.7799,converged_Deff,9100000,9100000,22.06
Phosphorus,0.2500,1173.15,101,8.797822e-16,8.676275e-16,1.4009,converged_Deff,8450000,8450000,20.21
Phosphorus,0.2500,1173.15,202,8.797481e-16,8.676275e-16,1.3970,converged_Deff,7800000,7800000,18.99
Phosphorus,0.2500,1173.15,303,9.101217e-16,8.676275e-16,4.8977,converged_Deff,6900000,6900000,16.59
Phosphorus,0.2500,1173.15,404,9.215243e-16,8.676275e-16,6.2120,converged_Deff,6650000,6650000,16.22
Phosphorus,0.2500,1173.15,505,9.156919e-16,8.676275e-16,5.5397,converged_Deff,6000000,6000000,14.46
Phosphorus,0.2500,1173.15,606,9.160840e-16,8.676275e-16,5.5849,converged_Deff,6950000,6950000,16.95
Phosphorus,0.2500,1173.15,707,8.868695e-16,8.676275e-16,2.2178,converged_Deff,6350000,6350000,15.49
Phosphorus,0.2500,1173.15,808,8.779674e-16,8.676275e-16,1.1917,converged_Deff,9100000,9100000,22.20
Phosphorus,0.2750,1173.15,101,8.989703e-16,8.829446e-16,1.8150,converged_Deff,8450000,8450000,20.74
Phosphorus,0.2750,1173.15,202,8.989356e-16,8.829446e-16,1.8111,converged_Deff,7800000,7800000,18.97
Phosphorus,0.2750,1173.15,303,9.299715e-16,8.829446e-16,5.3261,converged_Deff,6900000,6900000,16.68
Phosphorus,0.2750,1173.15,404,9.416229e-16,8.829446e-16,6.6457,converged_Deff,6650000,6650000,15.99
Phosphorus,0.2750,1173.15,505,9.356633e-16,8.829446e-16,5.9708,converged_Deff,6000000,6000000,14.59
Phosphorus,0.2750,1173.15,606,9.360639e-16,8.829446e-16,6.0162,converged_Deff,6950000,6950000,16.71
Phosphorus,0.2750,1173.15,707,9.062123e-16,8.829446e-16,2.6352,converged_Deff,6350000,6350000,15.46
Phosphorus,0.2750,1173.15,808,8.971160e-16,8.829446e-16,1.6050,converged_Deff,9100000,9100000,21.85
Phosphorus,0.3000,1173.15,101,9.185750e-16,8.985322e-16,2.2306,converged_Deff,8450000,8450000,20.44
Phosphorus,0.3000,1173.15,202,9.185395e-16,8.985322e-16,2.2267,converged_Deff,7800000,7800000,18.69
Phosphorus,0.3000,1173.15,303,9.502523e-16,8.985322e-16,5.7561,converged_Deff,6900000,6900000,16.47
Phosphorus,0.3000,1173.15,404,9.621577e-16,8.985322e-16,7.0811,converged_Deff,6650000,6650000,15.91
Phosphorus,0.3000,1173.15,505,9.560682e-16,8.985322e-16,6.4033,converged_Deff,6000000,6000000,14.40
Phosphorus,0.3000,1173.15,606,9.564776e-16,8.985322e-16,6.4489,converged_Deff,6950000,6950000,16.69
Phosphorus,0.3000,1173.15,707,9.259749e-16,8.985322e-16,3.0542,converged_Deff,6350000,6350000,15.33
Phosphorus,0.3000,1173.15,808,9.166803e-16,8.985322e-16,2.0198,converged_Deff,9100000,9100000,21.68
Phosphorus,0.3250,1173.15,101,9.386053e-16,9.143949e-16,2.6477,converged_Deff,8450000,8450000,20.21
Phosphorus,0.3250,1173.15,202,9.385690e-16,9.143949e-16,2.6437,converged_Deff,7800000,7800000,18.70
Phosphorus,0.3250,1173.15,303,9.709733e-16,9.143949e-16,6.1875,converged_Deff,6900000,6900000,16.78
Phosphorus,0.3250,1173.15,404,9.831383e-16,9.143949e-16,7.5179,converged_Deff,6650000,6650000,15.98
Phosphorus,0.3250,1173.15,505,9.769160e-16,9.143949e-16,6.8374,converged_Deff,6000000,6000000,14.43
Phosphorus,0.3250,1173.15,606,9.773343e-16,9.143949e-16,6.8832,converged_Deff,6950000,6950000,16.82
Phosphorus,0.3250,1173.15,707,9.461665e-16,9.143949e-16,3.4746,converged_Deff,6350000,6350000,15.27
Phosphorus,0.3250,1173.15,808,9.366692e-16,9.143949e-16,2.4360,converged_Deff,9100000,9100000,21.83
Phosphorus,0.3500,1173.15,101,9.590702e-16,9.305376e-16,3.0663,converged_Deff,8450000,8450000,20.33
Phosphorus,0.3500,1173.15,202,9.590332e-16,9.305376e-16,3.0623,converged_Deff,7800000,7800000,18.85
Phosphorus,0.3500,1173.15,303,9.921440e-16,9.305376e-16,6.6205,converged_Deff,6900000,6900000,16.65
Phosphorus,0.3500,1173.15,404,1.004574e-15,9.305376e-16,7.9563,converged_Deff,6650000,6650000,16.01
Phosphorus,0.3500,1173.15,505,9.982163e-16,9.305376e-16,7.2731,converged_Deff,6000000,6000000,14.51
Phosphorus,0.3500,1173.15,606,9.986437e-16,9.305376e-16,7.3190,converged_Deff,6950000,6950000,16.64
Phosphorus,0.3500,1173.15,707,9.667963e-16,9.305376e-16,3.8965,converged_Deff,6350000,6350000,15.20
Phosphorus,0.3500,1173.15,808,9.570920e-16,9.305376e-16,2.8537,converged_Deff,9100000,9100000,22.00
Phosphorus,0.3750,1173.15,101,9.799794e-16,9.469653e-16,3.4863,converged_Deff,8450000,8450000,20.28
Phosphorus,0.3750,1173.15,202,9.799415e-16,9.469653e-16,3.4823,converged_Deff,7800000,7800000,18.59
Phosphorus,0.3750,1173.15,303,1.013774e-15,9.469653e-16,7.0550,converged_Deff,6900000,6900000,16.53
Phosphorus,0.3750,1173.15,404,1.026475e-15,9.469653e-16,8.3963,converged_Deff,6650000,6650000,16.05
Phosphorus,0.3750,1173.15,505,1.019979e-15,9.469653e-16,7.7103,converged_Deff,6000000,6000000,14.40
Phosphorus,0.3750,1173.15,606,1.020416e-15,9.469653e-16,7.7564,converged_Deff,6950000,6950000,16.78
Phosphorus,0.3750,1173.15,707,9.878739e-16,9.469653e-16,4.3200,converged_Deff,6350000,6350000,15.40
Phosphorus,0.3750,1173.15,808,9.779580e-16,9.469653e-16,3.2728,converged_Deff,9100000,9100000,21.88
Phosphorus,0.4000,1173.15,101,1.001342e-15,9.636831e-16,3.9078,converged_Deff,8450000,8450000,20.47
Phosphorus,0.4000,1173.15,202,1.001303e-15,9.636831e-16,3.9038,converged_Deff,7800000,7800000,18.80
Phosphorus,0.4000,1173.15,303,1.035874e-15,9.636831e-16,7.4911,converged_Deff,6900000,6900000,16.63
Phosphorus,0.4000,1173.15,404,1.048852e-15,9.636831e-16,8.8378,converged_Deff,6650000,6650000,15.93
Phosphorus,0.4000,1173.15,505,1.042214e-15,9.636831e-16,8.1490,converged_Deff,6000000,6000000,14.43
Phosphorus,0.4000,1173.15,606,1.042660e-15,9.636831e-16,8.1953,converged_Deff,6950000,6950000,16.82
Phosphorus,0.4000,1173.15,707,1.009409e-15,9.636831e-16,4.7449,converged_Deff,6350000,6350000,15.30
Phosphorus,0.4000,1173.15,808,9.992767e-16,9.636831e-16,3.6935,converged_Deff,9100000,9100000,21.77
Phosphorus,0.0000,1273.15,101,1.217868e-14,1.251153e-14,2.6603,converged_Deff,8450000,8450000,20.31
Phosphorus,0.0000,1273.15,202,1.217821e-14,1.251153e-14,2.6641,converged_Deff,7800000,7800000,19.04
Phosphorus,0.0000,1273.15,303,1.259866e-14,1.251153e-14,0.6965,converged_Deff,6900000,6900000,16.77
Phosphorus,0.0000,1273.15,404,1.275651e-14,1.251153e-14,1.9581,converged_Deff,6650000,6650000,15.93
Phosphorus,0.0000,1273.15,505,1.267577e-14,1.251153e-14,1.3128,converged_Deff,6000000,6000000,15.02
Phosphorus,0.0000,1273.15,606,1.268120e-14,1.251153e-14,1.3561,converged_Deff,6950000,6950000,16.91
Phosphorus,0.0000,1273.15,707,1.227679e-14,1.251153e-14,1.8762,converged_Deff,6350000,6350000,15.37
Phosphorus,0.0000,1273.15,808,1.215356e-14,1.251153e-14,2.8611,converged_Deff,9100000,9100000,22.01
Phosphorus,0.0250,1273.15,101,1.242551e-14,1.273241e-14,2.4103,converged_Deff,8450000,8450000,20.54
